named,Date,Country,Confirmed,Deaths,Recovered,Active
25865,25865,2020-06-09,Bahamas,103,11.0,64.0,28.0
25866,25866,2020-06-09,Bahrain,15731,29.0,10606.0,5096.0
25867,25867,2020-06-09,Bangladesh,71675,975.0,15337.0,55363.0
25868,25868,2020-06-09,Barbados,92,7.0,81.0,4.0
25869,25869,2020-06-09,Belarus,50265,282.0,24506.0,25477.0
25870,25870,2020-06-09,Belgium,59437,9619.0,16324.0,33494.0
25871,25871,2020-06-09,Belize,20,2.0,16.0,2.0
25872,25872,2020-06-09,Benin,305,4.0,188.0,113.0
25873,25873,2020-06-09,Bhutan,59,0.0,17.0,42.0
25874,25874,2020-06-09,Bolivia,14644,487.0,2190.0,11967.0
25875,25875,2020-06-09,Bosnia and Herzegovina,2728,160.0,2049.0,519.0
25876,25876,2020-06-09,Botswana,42,1.0,24.0,17.0
25877,25877,2020-06-09,Brazil,739503,38406.0,396737.0,304360.0
25878,25878,2020-06-09,Brunei,141,2.0,138.0,1.0
25879,25879,2020-06-09,Bulgaria,2889,167.0,1623.0,1099.0
25880,25880,2020-06-09,Burkina Faso,891,53.0,765.0,73.0
25881,25881,2020-06-09,Burma,246,6.0,159.0,81.0
25882,25882,2020-06-09,Burundi,83,1.0,45.0,37.0
25883,25883,2020-06-09,Cabo Verde,585,5.0,270.0,310.0
25884,25884,2020-06-09,Cambodia,126,0.0,125.0,1.0
25885,25885,2020-06-09,Cameroon,8312,212.0,4794.0,3306.0
25886,25886,2020-06-09,Canada,98228,7969.0,0.0,90259.0
25887,25887,2020-06-09,Central African Republic,1850,5.0,38.0,1807.0
25888,25888,2020-06-09,Chad,844,71.0,706.0,67.0
25889,25889,2020-06-09,Chile,142759,2283.0,117361.0,23115.0
25890,25890,2020-06-09,China,84198,4638.0,79451.0,109.0
25891,25891,2020-06-09,Colombia,40847,1373.0,16459.0,23015.0
25892,25892,2020-06-09,Comoros,141,2.0,67.0,72.0
25893,25893,2020-06-09,Congo (Brazzaville),728,24.0,221.0,483.0
25894,25894,2020-06-09,Congo (Kinshasa),4259,90.0,539.0,3630.0
25895,25895,2020-06-09,Costa Rica,1375,11.0,717.0,647.0
25896,25896,2020-06-09,Cote d'Ivoire,3995,38.0,2045.0,1912.0
25897,25897,2020-06-09,Croatia,2247,106.0,2130.0,11.0
25898,25898,2020-06-09,Cuba,2205,83.0,1880.0,242.0
25899,25899,2020-06-09,Cyprus,972,18.0,807.0,147.0
25900,25900,2020-06-09,Czechia,9751,328.0,7053.0,2370.0
25901,25901,2020-06-09,Denmark,12201,593.0,11049.0,559.0
25902,25902,2020-06-09,Djibouti,4331,34.0,2139.0,2158.0
25903,25903,2020-06-09,Dominica,18,0.0,16.0,2.0
25904,25904,2020-06-09,Dominican Republic,20415,544.0,12208.0,7663.0
25905,25905,2020-06-09,Ecuador,43917,3690.0,21020.0,19207.0
25906,25906,2020-06-09,Egypt,36829,1306.0,9786.0,25737.0
25907,25907,2020-06-09,El Salvador,3191,60.0,1419.0,1712.0
25908,25908,2020-06-09,Equatorial Guinea,1306,12.0,200.0,1094.0
25909,25909,2020-06-09,Eritrea,39,0.0,39.0,0.0
25910,25910,2020-06-09,Estonia,1947,69.0,1684.0,194.0
25911,25911,2020-06-09,Eswatini,371,3.0,232.0,136.0
25912,25912,2020-06-09,Ethiopia,2336,32.0,379.0,1925.0
25913,25913,2020-06-09,Fiji,18,0.0,18.0,0.0
25914,25914,2020-06-09,Finland,7025,324.0,5800.0,901.0
25915,25915,2020-06-09,France,191849,29299.0,71626.0,90924.0
25916,25916,2020-06-09,Gabon,3247,21.0,938.0,2288.0
25917,25917,2020-06-09,Gambia,28,1.0,21.0,6.0
25918,25918,2020-06-09,Georgia,818,13.0,686.0,119.0
25919,25919,2020-06-09,Germany,186506,8736.0,170129.0,7641.0
25920,25920,2020-06-09,Ghana,10201,48.0,3755.0,6398.0
25921,25921,2020-06-09,Greece,3058,183.0,1374.0,1501.0
25922,25922,2020-06-09,Grenada,23,0.0,22.0,1.0
25923,25923,2020-06-09,Guatemala,7866,289.0,1413.0,6164.0
25924,25924,2020-06-09,Guinea,4258,23.0,2942.0,1293.0
25925,25925,2020-06-09,Guinea-Bissau,1389,12.0,153.0,1224.0
25926,25926,2020-06-09,Guyana,156,12.0,86.0,58.0
25927,25927,2020-06-09,Haiti,3662,56.0,24.0,3582.0
25928,25928,2020-06-09,Holy See,12,0.0,12.0,0.0
25929,25929,2020-06-09,Honduras,6935,271.0,787.0,5877.0
25930,25930,2020-06-09,Hungary,4017,550.0,2324.0,1143.0
25931,25931,2020-06-09,Iceland,1807,10.0,1794.0,3.0
25932,25932,2020-06-09,India,276146,7750.0,134670.0,133726.0
25933,25933,2020-06-09,Indonesia,33076,1923.0,11414.0,19739.0
25934,25934,2020-06-09,Iran,175927,8425.0,138457.0,29045.0
25935,25935,2020-06-09,Iraq,14268,392.0,5831.0,8045.0
25936,25936,2020-06-09,Ireland,25215,1691.0,22698.0,826.0
25937,25937,2020-06-09,Israel,18180,299.0,15159.0,2722.0
25938,25938,2020-06-09,Italy,235561,34043.0,168646.0,32872.0
25939,25939,2020-06-09,Jamaica,605,10.0,405.0,190.0
25940,25940,2020-06-09,Japan,17111,920.0,15141.0,1050.0
25941,25941,2020-06-09,Jordan,845,9.0,657.0,179.0
25942,25942,2020-06-09,Kazakhstan,13074,61.0,8015.0,4998.0
25943,25943,2020-06-09,Kenya,2989,88.0,873.0,2028.0
25944,25944,2020-06-09,"Korea, South",11902,276.0,10611.0,1015.0
25945,25945,2020-06-09,Kosovo,1263,31.0,912.0,320.0
25946,25946,2020-06-09,Kuwait,33140,273.0,22162.0,10705.0
25947,25947,2020-06-09,Kyrgyzstan,2055,24.0,1483.0,548.0
25948,25948,2020-06-09,Laos,19,0.0,19.0,0.0
25949,25949,2020-06-09,Latvia,1089,26.0,794.0,269.0
25950,25950,2020-06-09,Lebanon,1368,30.0,795.0,543.0
25951,25951,2020-06-09,Lesotho,4,0.0,2.0,2.0
25952,25952,2020-06-09,Liberia,383,31.0,199.0,153.0
25953,25953,2020-06-09,Libya,359,5.0,58.0,296.0
25954,25954,2020-06-09,Liechtenstein,82,1.0,55.0,26.0
25955,25955,2020-06-09,Lithuania,1727,72.0,1338.0,317.0
25956,25956,2020-06-09,Luxembourg,4046,110.0,3902.0,34.0
25957,25957,2020-06-09,Madagascar,1138,9.0,274.0,855.0
25958,25958,2020-06-09,Malawi,455,4.0,55.0,396.0
25959,25959,2020-06-09,Malaysia,8336,117.0,6975.0,1244.0
25960,25960,2020-06-09,Maldives,1942,8.0,1010.0,924.0
25961,25961,2020-06-09,Mali,1586,94.0,931.0,561.0
25962,25962,2020-06-09,Malta,632,9.0,597.0,26.0
25963,25963,2020-06-09,Mauritania,1162,61.0,139.0,962.0
25964,25964,2020-06-09,Mauritius,337,10.0,324.0,3.0
25965,25965,2020-06-09,Mexico,124301,14649.0,90748.0,18904.0
25966,25966,2020-06-09,Moldova,10025,365.0,5797.0,3863.0
25967,25967,2020-06-09,Monaco,99,4.0,93.0,2.0
25968,25968,2020-06-09,Mongolia,194,0.0,87.0,107.0
25969,25969,2020-06-09,Montenegro,324,9.0,315.0,0.0
25970,25970,2020-06-09,Morocco,8437,210.0,7493.0,734.0
25971,25971,2020-06-09,Mozambique,453,2.0,0.0,451.0
25972,25972,2020-06-09,Namibia,31,0.0,16.0,15.0
25973,25973,2020-06-09,Nepal,4086,15.0,584.0,3487.0
25974,25974,2020-06-09,Netherlands,48109,6050.0,181.0,41878.0
25975,25975,2020-06-09,New Zealand,1504,22.0,1482.0,0.0
25976,25976,2020-06-09,Nicaragua,1464,55.0,953.0,456.0
25977,25977,2020-06-09,Niger,974,65.0,871.0,38.0
25978,25978,2020-06-09,Nigeria,13464,365.0,4206.0,8893.0
25979,25979,2020-06-09,North Macedonia,3239,157.0,1658.0,1424.0
25980,25980,2020-06-09,Norway,8576,239.0,8138.0,199.0
25981,25981,2020-06-09,Oman,18198,83.0,4152.0,13963.0
25982,25982,2020-06-09,Pakistan,113702,2255.0,36308.0,75139.0
25983,25983,2020-06-09,Panama,17233,403.0,10561.0,6269.0
25984,25984,2020-06-09,Papua New Guinea,8,0.0,8.0,0.0
25985,25985,2020-06-09,Paraguay,1187,11.0,604.0,572.0
25986,25986,2020-06-09,Peru,203736,5738.0,92929.0,105069.0
25987,25987,2020-06-09,Philippines,22992,1017.0,4736.0,17239.0
25988,25988,2020-06-09,Poland,27560,1183.0,13196.0,13181.0
25989,25989,2020-06-09,Portugal,35306,1492.0,21339.0,12475.0
25990,25990,2020-06-09,Qatar,71879,62.0,47569.0,24248.0
25991,25991,2020-06-09,Romania,20749,1354.0,14910.0,4485.0
25992,25992,2020-06-09,Russia,484630,6134.0,241917.0,236579.0
25993,25993,2020-06-09,Rwanda,463,2.0,300.0,161.0
25994,25994,2020-06-09,Saint Kitts and Nevis,15,0.0,15.0,0.0
25995,25995,2020-06-09,Saint Lucia,19,0.0,18.0,1.0
25996,25996,2020-06-09,Saint Vincent and the Grenadines,27,0.0,25.0,2.0
25997,25997,2020-06-09,San Marino,688,42.0,483.0,163.0
25998,25998,2020-06-09,Sao Tome and Principe,514,12.0,76.0,426.0
25999,25999,2020-06-09,Saudi Arabia,108571,783.0,76339.0,31449.0
26000,26000,2020-06-09,Senegal,4516,52.0,2809.0,1655.0
26001,26001,2020-06-09,Serbia,11965,250.0,11268.0,447.0
26002,26002,2020-06-09,Seychelles,11,0.0,11.0,0.0
26003,26003,2020-06-09,Sierra Leone,1025,50.0,621.0,354.0
26004,26004,2020-06-09,Singapore,38514,25.0,25877.0,12612.0
26005,26005,2020-06-09,Slovakia,1531,28.0,1402.0,101.0
26006,26006,2020-06-09,Slovenia,1486,109.0,1359.0,18.0
26007,26007,2020-06-09,Somalia,2416,85.0,489.0,1842.0
26008,26008,2020-06-09,South Africa,52991,1162.0,29006.0,22823.0
26009,26009,2020-06-09,South Sudan,1604,19.0,15.0,1570.0
26010,26010,2020-06-09,Spain,241966,27136.0,150376.0,64454.0
26011,26011,2020-06-09,Sri Lanka,1859,11.0,1057.0,791.0
26012,26012,2020-06-09,Sudan,6427,389.0,2127.0,3911.0
26013,26013,2020-06-09,Suriname,137,2.0,9.0,126.0
26014,26014,2020-06-09,Sweden,45924,4717.0,0.0,41207.0
26015,26015,2020-06-09,Switzerland,30988,1934.0,28700.0,354.0
26016,26016,2020-06-09,Syria,146,6.0,0.0,140.0
26017,26017,2020-06-09,Taiwan*,443,7.0,431.0,5.0
26018,26018,2020-06-09,Tajikistan,4690,48.0,2815.0,1827.0
26019,26019,2020-06-09,Tanzania,509,21.0,183.0,305.0
26020,26020,2020-06-09,Thailand,3121,58.0,2973.0,90.0
26021,26021,2020-06-09,Timor-Leste,24,0.0,0.0,24.0
26022,26022,2020-06-09,Togo,501,13.0,260.0,228.0
26023,26023,2020-06-09,Trinidad and Tobago,117,8.0,109.0,0.0
26024,26024,2020-06-09,Tunisia,1087,49.0,982.0,56.0
26025,26025,2020-06-09,Turkey,172114,4729.0,144598.0,22787.0
26026,26026,2020-06-09,US,1979908,112714.0,524855.0,1342339.0
26027,26027,2020-06-09,Uganda,657,0.0,118.0,539.0
26028,26028,2020-06-09,Ukraine,28479,818.0,12892.0,14769.0
26029,26029,2020-06-09,United Arab Emirates,39904,283.0,22740.0,16881.0
26030,26030,2020-06-09,United Kingdom,267915,40967.0,1246.0,225690.0
26031,26031,2020-06-09,Uruguay,846,23.0,754.0,69.0
26032,26032,2020-06-09,Uzbekistan,4520,18.0,3459.0,1043.0
26033,26033,2020-06-09,Venezuela,2632,23.0,487.0,2122.0
26034,26034,2020-06-09,Vietnam,332,0.0,316.0,16.0
26035,26035,2020-06-09,West Bank and Gaza,481,3.0,404.0,74.0
26036,26036,2020-06-09,Western Sahara,9,1.0,6.0,2.0
26037,26037,2020-06-09,Yemen,524,127.0,23.0,374.0
26038,26038,2020-06-09,Zambia,1200,10.0,912.0,278.0
26039,26039,2020-06-09,Zimbabwe,314,4.0,46.0,264.0
26040,26040,2020-06-10,Afghanistan,22142,405.0,3013.0,18724.0
26041,26041,2020-06-10,Albania,1341,34.0,980.0,327.0
26042,26042,2020-06-10,Algeria,10484,732.0,7074.0,2678.0
26043,26043,2020-06-10,Andorra,852,51.0,759.0,42.0
26044,26044,2020-06-10,Angola,113,4.0,40.0,69.0
26045,26045,2020-06-10,Antigua and Barbuda,26,3.0,20.0,3.0
26046,26046,2020-06-10,Argentina,25987,735.0,7991.0,17261.0
26047,26047,2020-06-10,Armenia,14103,227.0,5226.0,8650.0
26048,26048,2020-06-10,Australia,7285,102.0,6759.0,424.0
26049,26049,2020-06-10,Austria,17005,673.0,15910.0,422.0
26050,26050,2020-06-10,Azerbaijan,8530,102.0,4720.0,3708.0
26051,26051,2020-06-10,Bahamas,103,11.0,67.0,25.0
26052,26052,2020-06-10,Bahrain,16200,31.0,11109.0,5060.0
26053,26053,2020-06-10,Bangladesh,74865,1012.0,15900.0,57953.0
26054,26054,2020-06-10,Barbados,96,7.0,83.0,6.0
26055,26055,2020-06-10,Belarus,51066,288.0,25667.0,25111.0
26056,26056,2020-06-10,Belgium,59569,9629.0,16392.0,33548.0
26057,26057,2020-06-10,Belize,20,2.0,16.0,2.0
26058,26058,2020-06-10,Benin,305,4.0,188.0,113.0
26059,26059,2020-06-10,Bhutan,59,0.0,18.0,41.0
26060,26060,2020-06-10,Bolivia,15281,512.0,2261.0,12508.0
26061,26061,2020-06-10,Bosnia and Herzegovina,2775,161.0,2063.0,551.0
26062,26062,2020-06-10,Botswana,48,1.0,24.0,23.0
26063,26063,2020-06-10,Brazil,772416,39680.0,413916.0,318820.0
26064,26064,2020-06-10,Brunei,141,2.0,138.0,1.0
26065,26065,2020-06-10,Bulgaria,2993,167.0,1664.0,1162.0
26066,26066,2020-06-10,Burkina Faso,891,53.0,765.0,73.0
26067,26067,2020-06-10,Burma,248,6.0,165.0,77.0
26068,26068,2020-06-10,Burundi,83,1.0,45.0,37.0
26069,26069,2020-06-10,Cabo Verde,615,5.0,294.0,316.0
26070,26070,2020-06-10,Cambodia,126,0.0,125.0,1.0
26071,26071,2020-06-10,Cameroon,8681,212.0,4836.0,3633.0
26072,26072,2020-06-10,Canada,98707,8037.0,0.0,90670.0
26073,26073,2020-06-10,Central African Republic,1888,5.0,38.0,1845.0
26074,26074,2020-06-10,Chad,846,72.0,706.0,68.0
26075,26075,2020-06-10,Chile,148456,2475.0,121780.0,24201.0
26076,26076,2020-06-10,China,84209,4638.0,79456.0,115.0
26077,26077,2020-06-10,Colombia,42206,1439.0,16566.0,24201.0
26078,26078,2020-06-10,Comoros,162,2.0,97.0,63.0
26079,26079,2020-06-10,Congo (Brazzaville),728,24.0,221.0,483.0
26080,26080,2020-06-10,Congo (Kinshasa),4390,96.0,565.0,3729.0
26081,26081,2020-06-10,Costa Rica,1461,12.0,722.0,727.0
26082,26082,2020-06-10,Cote d'Ivoire,4181,41.0,2174.0,1966.0
26083,26083,2020-06-10,Croatia,2249,106.0,2130.0,13.0
26084,26084,2020-06-10,Cuba,2211,83.0,1886.0,242.0
26085,26085,2020-06-10,Cyprus,974,18.0,807.0,149.0
26086,26086,2020-06-10,Czechia,9824,330.0,7111.0,2383.0
26087,26087,2020-06-10,Denmark,12216,593.0,11104.0,519.0
26088,26088,2020-06-10,Djibouti,4373,34.0,2260.0,2079.0
26089,26089,2020-06-10,Dominica,18,0.0,16.0,2.0
26090,26090,2020-06-10,Dominican Republic,20808,550.0,12318.0,7940.0
26091,26091,2020-06-10,Ecuador,44440,3720.0,21862.0,18858.0
26092,26092,2020-06-10,Egypt,38284,1342.0,10289.0,26653.0
26093,26093,2020-06-10,El Salvador,3274,64.0,1438.0,1772.0
26094,26094,2020-06-10,Equatorial Guinea,1306,12.0,200.0,1094.0
26095,26095,2020-06-10,Eritrea,41,0.0,39.0,2.0
26096,26096,2020-06-10,Estonia,1958,69.0,1690.0,199.0
26097,26097,2020-06-10,Eswatini,398,3.0,236.0,159.0
26098,26098,2020-06-10,Ethiopia,2506,35.0,401.0,2070.0
26099,26099,2020-06-10,Fiji,18,0.0,18.0,0.0
26100,26100,2020-06-10,Finland,7040,324.0,5800.0,916.0
26101,26101,2020-06-10,France,192394,29322.0,71952.0,91120.0
26102,26102,2020-06-10,Gabon,3375,22.0,978.0,2375.0
26103,26103,2020-06-10,Gambia,28,1.0,22.0,5.0
26104,26104,2020-06-10,Georgia,827,13.0,690.0,124.0
26105,26105,2020-06-10,Germany,186522,8752.0,170630.0,7140.0
26106,26106,2020-06-10,Ghana,10201,48.0,3755.0,6398.0
26107,26107,2020-06-10,Greece,3068,183.0,1374.0,1511.0
26108,26108,2020-06-10,Grenada,23,0.0,22.0,1.0
26109,26109,2020-06-10,Guatemala,8221,316.0,1504.0,6401.0
26110,26110,2020-06-10,Guinea,4258,23.0,2942.0,1293.0
26111,26111,2020-06-10,Guinea-Bissau,1389,12.0,153.0,1224.0
26112,26112,2020-06-10,Guyana,156,12.0,92.0,52.0
26113,26113,2020-06-10,Haiti,3796,58.0,24.0,3714.0
26114,26114,2020-06-10,Holy See,12,0.0,12.0,0.0
26115,26115,2020-06-10,Honduras,7360,290.0,809.0,6261.0
26116,26116,2020-06-10,Hungary,4027,551.0,2355.0,1121.0
26117,26117,2020-06-10,Iceland,1807,10.0,1794.0,3.0
26118,26118,2020-06-10,India,286605,8102.0,135206.0,143297.0
26119,26119,2020-06-10,Indonesia,34316,1959.0,12129.0,20228.0
26120,26120,2020-06-10,Iran,177938,8506.0,140590.0,28842.0
26121,26121,2020-06-10,Iraq,15414,426.0,6214.0,8774.0
26122,26122,2020-06-10,Ireland,25231,1695.0,22698.0,838.0
26123,26123,2020-06-10,Israel,18355,299.0,15168.0,2888.0
26124,26124,2020-06-10,Italy,235763,34114.0,169939.0,31710.0
26125,26125,2020-06-10,Jamaica,605,10.0,407.0,188.0
26126,26126,2020-06-10,Japan,17146,922.0,15217.0,1007.0
26127,26127,2020-06-10,Jordan,863,9.0,663.0,191.0
26128,26128,2020-06-10,Kazakhstan,13319,67.0,8345.0,4907.0
26129,26129,2020-06-10,Kenya,3094,89.0,1048.0,1957.0
26130,26130,2020-06-10,"Korea, South",11947,276.0,10654.0,1017.0
26131,26131,2020-06-10,Kosovo,1298,31.0,913.0,354.0
26132,26132,2020-06-10,Kuwait,33823,275.0,23288.0,10260.0
26133,26133,2020-06-10,Kyrgyzstan,2093,26.0,1572.0,495.0
26134,26134,2020-06-10,Laos,19,0.0,19.0,0.0
26135,26135,2020-06-10,Latvia,1092,26.0,794.0,272.0
26136,26136,2020-06-10,Lebanon,1388,30.0,832.0,526.0
26137,26137,2020-06-10,Lesotho,4,0.0,2.0,2.0
26138,26138,2020-06-10,Liberia,397,31.0,200.0,166.0
26139,26139,2020-06-10,Libya,378,5.0,59.0,314.0
26140,26140,2020-06-10,Liechtenstein,82,1.0,55.0,26.0
26141,26141,2020-06-10,Lithuania,1733,74.0,1369.0,290.0
26142,26142,2020-06-10,Luxembourg,4049,110.0,3904.0,35.0
26143,26143,2020-06-10,Madagascar,1162,10.0,296.0,856.0
26144,26144,2020-06-10,Malawi,455,4.0,55.0,396.0
26145,26145,2020-06-10,Malaysia,8338,118.0,7014.0,1206.0
26146,26146,2020-06-10,Maldives,1962,8.0,1121.0,833.0
26147,26147,2020-06-10,Mali,1667,96.0,948.0,623.0
26148,26148,2020-06-10,Malta,635,9.0,597.0,29.0
26149,26149,2020-06-10,Mauritania,1283,71.0,142.0,1070.0
26150,26150,2020-06-10,Mauritius,337,10.0,325.0,2.0
26151,26151,2020-06-10,Mexico,129184,15357.0,93930.0,19897.0
26152,26152,2020-06-10,Moldova,10321,371.0,5930.0,4020.0
26153,26153,2020-06-10,Monaco,99,4.0,93.0,2.0
26154,26154,2020-06-10,Mongolia,194,0.0,89.0,105.0
26155,26155,2020-06-10,Montenegro,324,9.0,315.0,0.0
26156,26156,2020-06-10,Morocco,8508,211.0,7565.0,732.0
26157,26157,2020-06-10,Mozambique,472,2.0,0.0,470.0
26158,26158,2020-06-10,Namibia,31,0.0,17.0,14.0
26159,26159,2020-06-10,Nepal,4364,15.0,674.0,3675.0
26160,26160,2020-06-10,Netherlands,48294,6061.0,181.0,42052.0
26161,26161,2020-06-10,New Zealand,1504,22.0,1482.0,0.0
26162,26162,2020-06-10,Nicaragua,1464,55.0,953.0,456.0
26163,26163,2020-06-10,Niger,974,65.0,876.0,33.0
26164,26164,2020-06-10,Nigeria,13873,382.0,4351.0,9140.0
26165,26165,2020-06-10,North Macedonia,3364,164.0,1664.0,1536.0
26166,26166,2020-06-10,Norway,8594,239.0,8138.0,217.0
26167,26167,2020-06-10,Oman,18887,84.0,5640.0,13163.0
26168,26168,2020-06-10,Pakistan,119536,2356.0,36308.0,80872.0
26169,26169,2020-06-10,Panama,17889,413.0,10977.0,6499.0
26170,26170,2020-06-10,Papua New Guinea,8,0.0,8.0,0.0
26171,26171,2020-06-10,Paraguay,1202,11.0,619.0,572.0
26172,26172,2020-06-10,Peru,208823,5903.0,98031.0,104889.0
26173,26173,2020-06-10,Philippines,23732,1027.0,4895.0,17810.0
26174,26174,2020-06-10,Poland,27842,1206.0,13411.0,13225.0
26175,26175,2020-06-10,Portugal,35600,1497.0,21742.0,12361.0
26176,26176,2020-06-10,Qatar,73595,66.0,49413.0,24116.0
26177,26177,2020-06-10,Romania,20945,1360.0,15103.0,4482.0
26178,26178,2020-06-10,Russia,493023,6350.0,252295.0,234378.0
26179,26179,2020-06-10,Rwanda,476,2.0,307.0,167.0
26180,26180,2020-06-10,Saint Kitts and Nevis,15,0.0,15.0,0.0
26181,26181,2020-06-10,Saint Lucia,19,0.0,18.0,1.0
26182,26182,2020-06-10,Saint Vincent and the Grenadines,27,0.0,25.0,2.0
26183,26183,2020-06-10,San Marino,691,42.0,496.0,153.0
26184,26184,2020-06-10,Sao Tome and Principe,611,12.0,135.0,464.0
26185,26185,2020-06-10,Saudi Arabia,112288,819.0,77954.0,33515.0
26186,26186,2020-06-10,Senegal,4640,52.0,2885.0,1703.0
26187,26187,2020-06-10,Serbia,12031,251.0,11348.0,432.0
26188,26188,2020-06-10,Seychelles,11,0.0,11.0,0.0
26189,26189,2020-06-10,Sierra Leone,1062,50.0,637.0,375.0
26190,26190,2020-06-10,Singapore,38965,25.0,26532.0,12408.0
26191,26191,2020-06-10,Slovakia,1533,28.0,1404.0,101.0
26192,26192,2020-06-10,Slovenia,1488,109.0,1359.0,20.0
26193,26193,2020-06-10,Somalia,2452,85.0,506.0,1861.0
26194,26194,2020-06-10,South Africa,55421,1210.0,31505.0,22706.0
26195,26195,2020-06-10,South Sudan,1604,19.0,15.0,1570.0
26196,26196,2020-06-10,Spain,242280,27136.0,150376.0,64768.0
26197,26197,2020-06-10,Sri Lanka,1869,11.0,1122.0,736.0
26198,26198,2020-06-10,Sudan,6582,401.0,2202.0,3979.0
26199,26199,2020-06-10,Suriname,144,2.0,9.0,133.0
26200,26200,2020-06-10,Sweden,46814,4795.0,0.0,42019.0
26201,26201,2020-06-10,Switzerland,31011,1936.0,28700.0,375.0
26202,26202,2020-06-10,Syria,152,6.0,0.0,146.0
26203,26203,2020-06-10,Taiwan*,443,7.0,431.0,5.0
26204,26204,2020-06-10,Tajikistan,4763,48.0,2947.0,1768.0
26205,26205,2020-06-10,Tanzania,509,21.0,183.0,305.0
26206,26206,2020-06-10,Thailand,3125,58.0,2981.0,86.0
26207,26207,2020-06-10,Timor-Leste,24,0.0,0.0,24.0
26208,26208,2020-06-10,Togo,522,13.0,265.0,244.0
26209,26209,2020-06-10,Trinidad and Tobago,117,8.0,109.0,0.0
26210,26210,2020-06-10,Tunisia,1087,49.0,983.0,55.0
26211,26211,2020-06-10,Turkey,173036,4746.0,146839.0,21451.0
26212,26212,2020-06-10,US,2000702,113631.0,533504.0,1353567.0
26213,26213,2020-06-10,Uganda,665,0.0,119.0,546.0
26214,26214,2020-06-10,Ukraine,29015,841.0,13257.0,14917.0
26215,26215,2020-06-10,United Arab Emirates,40507,284.0,24017.0,16206.0
26216,26216,2020-06-10,United Kingdom,269101,41212.0,1258.0,226619.0
26217,26217,2020-06-10,Uruguay,847,23.0,758.0,66.0
26218,26218,2020-06-10,Uzbekistan,4623,19.0,3532.0,1072.0
26219,26219,2020-06-10,Venezuela,2738,23.0,487.0,2228.0
26220,26220,2020-06-10,Vietnam,332,0.0,320.0,12.0
26221,26221,2020-06-10,West Bank and Gaza,485,3.0,410.0,72.0
26222,26222,2020-06-10,Western Sahara,9,1.0,6.0,2.0
26223,26223,2020-06-10,Yemen,560,129.0,23.0,408.0
26224,26224,2020-06-10,Zambia,1200,10.0,912.0,278.0
26225,26225,2020-06-10,Zimbabwe,320,4.0,49.0,267.0
26226,26226,2020-06-11,Afghanistan,22890,426.0,3326.0,19138.0
26227,26227,2020-06-11,Albania,1385,35.0,1001.0,349.0
26228,26228,2020-06-11,Algeria,10589,741.0,7255.0,2593.0
26229,26229,2020-06-11,Andorra,852,51.0,780.0,21.0
26230,26230,2020-06-11,Angola,118,5.0,41.0,72.0
26231,26231,2020-06-11,Antigua and Barbuda,26,3.0,20.0,3.0
26232,26232,2020-06-11,Argentina,27373,765.0,8332.0,18276.0
26233,26233,2020-06-11,Armenia,14669,245.0,5466.0,8958.0
26234,26234,2020-06-11,Australia,7289,102.0,6782.0,405.0
26235,26235,2020-06-11,Austria,17034,674.0,15949.0,411.0
26236,26236,2020-06-11,Azerbaijan,8882,108.0,4930.0,3844.0
26237,26237,2020-06-11,Bahamas,103,11.0,68.0,24.0
26238,26238,2020-06-11,Bahrain,16667,34.0,11487.0,5146.0
26239,26239,2020-06-11,Bangladesh,78052,1049.0,16747.0,60256.0
26240,26240,2020-06-11,Barbados,96,7.0,83.0,6.0
26241,26241,2020-06-11,Belarus,51816,293.0,26643.0,24880.0
26242,26242,2020-06-11,Belgium,59711,9636.0,16453.0,33622.0
26243,26243,2020-06-11,Belize,20,2.0,16.0,2.0
26244,26244,2020-06-11,Benin,305,4.0,188.0,113.0
26245,26245,2020-06-11,Bhutan,62,0.0,19.0,43.0
26246,26246,2020-06-11,Bolivia,16165,533.0,2372.0,13260.0
26247,26247,2020-06-11,Bosnia and Herzegovina,2832,161.0,2100.0,571.0
26248,26248,2020-06-11,Botswana,48,1.0,24.0,23.0
26249,26249,2020-06-11,Brazil,802828,40919.0,429965.0,331944.0
26250,26250,2020-06-11,Brunei,141,2.0,138.0,1.0
26251,26251,2020-06-11,Bulgaria,3086,168.0,1688.0,1230.0
26252,26252,2020-06-11,Burkina Faso,892,53.0,790.0,49.0
26253,26253,2020-06-11,Burma,260,6.0,165.0,89.0
26254,26254,2020-06-11,Burundi,85,1.0,45.0,39.0
26255,26255,2020-06-11,Cabo Verde,657,6.0,294.0,357.0
26256,26256,2020-06-11,Cambodia,126,0.0,125.0,1.0
26257,26257,2020-06-11,Cameroon,8681,212.0,4836.0,3633.0
26258,26258,2020-06-11,Canada,99146,8070.0,0.0,91076.0
26259,26259,2020-06-11,Central African Republic,1952,5.0,38.0,1909.0
26260,26260,2020-06-11,Chad,848,72.0,706.0,70.0
26261,26261,2020-06-11,Chile,154092,2648.0,126444.0,25000.0
26262,26262,2020-06-11,China,84216,4638.0,79464.0,114.0
26263,26263,2020-06-11,Colombia,43810,1505.0,17366.0,24939.0
26264,26264,2020-06-11,Comoros,162,2.0,97.0,63.0
26265,26265,2020-06-11,Congo (Brazzaville),728,24.0,221.0,483.0
26266,26266,2020-06-11,Congo (Kinshasa),4515,98.0,567.0,3850.0
26267,26267,2020-06-11,Costa Rica,1538,12.0,722.0,804.0
